idx,Continent,Country,Year,Coal,Oil,Gas,Cement,Flaring,Country Code
AGO1999,Africa,Angola,1999,0.0,3707.968,1047.904,102.592,4290.544,AGO
AGO2000,Africa,Angola,2000,0.0,3667.664,1084.544,98.928,4682.592,AGO
AGO2001,Africa,Angola,2001,0.0,4301.536,989.28,274.8,4158.64,AGO
AGO2002,Africa,Angola,2002,0.0,5019.68,1157.824,296.784,6181.168,AGO
AGO2003,Africa,Angola,2003,0.0,6837.024,1216.448,348.08,655.856,AGO
AGO2004,Africa,Angola,2004,0.0,5034.336,1439.952,377.392,11926.32,AGO
AGO2005,Africa,Angola,2005,0.0,4733.888,1249.424,655.856,12501.568,AGO
AGO2006,Africa,Angola,2006,0.0,7756.688,1304.384,685.168,12501.568,AGO
AGO2007,Africa,Angola,2007,0.0,8800.928,1593.84,696.16,14040.448,AGO
AGO2008,Africa,Angola,2008,0.0,10218.896,1271.408,886.688,13311.312,AGO
AGO2009,Africa,Angola,2009,0.0,12296.384,1289.728,897.68,13285.664,AGO
AGO2010,Africa,Angola,2010,0.0,13369.936,1370.336,747.456,13545.808,AGO
AGO2011,Africa,Angola,2011,0.0,14344.56,1406.976,747.456,13816.944,AGO
AGO2012,Africa,Angola,2012,0.0,17187.824,1421.632,798.752,13963.504,AGO
AGO2013,Africa,Angola,2013,0.0,17360.032,765.776,996.608,13465.2,AGO
AGO2014,Africa,Angola,2014,0.0,19455.84,578.912,1245.76,13454.208,AGO
AIA1990,North America,Anguilla,1990,0.0,51.296,0.0,0.0,0.0,AIA
AIA1991,North America,Anguilla,1991,0.0,51.296,0.0,0.0,0.0,AIA
AIA1992,North America,Anguilla,1992,0.0,54.96,0.0,0.0,0.0,AIA
AIA1993,North America,Anguilla,1993,0.0,65.952,0.0,0.0,0.0,AIA
AIA1994,North America,Anguilla,1994,0.0,65.952,0.0,0.0,0.0,AIA
AIA1995,North America,Anguilla,1995,0.0,65.952,0.0,0.0,0.0,AIA
AIA1996,North America,Anguilla,1996,0.0,69.616,0.0,0.0,0.0,AIA
AIA1997,North America,Anguilla,1997,0.0,69.616,0.0,0.0,0.0,AIA
AIA1998,North America,Anguilla,1998,0.0,76.944,0.0,0.0,0.0,AIA
AIA1999,North America,Anguilla,1999,0.0,80.608,0.0,0.0,0.0,AIA
AIA2000,North America,Anguilla,2000,0.0,87.936,0.0,0.0,0.0,AIA
AIA2001,North America,Anguilla,2001,0.0,95.264,0.0,0.0,0.0,AIA
AIA2002,North America,Anguilla,2002,0.0,95.264,0.0,0.0,0.0,AIA
AIA2003,North America,Anguilla,2003,0.0,102.592,0.0,0.0,0.0,AIA
AIA2004,North America,Anguilla,2004,0.0,120.912,0.0,0.0,0.0,AIA
AIA2005,North America,Anguilla,2005,0.0,128.24,0.0,0.0,0.0,AIA
AIA2006,North America,Anguilla,2006,0.0,142.896,0.0,0.0,0.0,AIA
AIA2007,North America,Anguilla,2007,0.0,150.224,0.0,0.0,0.0,AIA
AIA2008,North America,Anguilla,2008,0.0,150.224,0.0,0.0,0.0,AIA
AIA2009,North America,Anguilla,2009,0.0,146.56,0.0,0.0,0.0,AIA
AIA2010,North America,Anguilla,2010,0.0,150.224,0.0,0.0,0.0,AIA
AIA2011,North America,Anguilla,2011,0.0,142.896,0.0,0.0,0.0,AIA
AIA2012,North America,Anguilla,2012,0.0,142.896,0.0,0.0,0.0,AIA
AIA2013,North America,Anguilla,2013,0.0,135.568,0.0,0.0,0.0,AIA
AIA2014,North America,Anguilla,2014,0.0,142.896,0.0,0.0,0.0,AIA
ATG1957,North America,Antigua and Barbuda,1957,0.0,21.984,0.0,0.0,0.0,ATG
ATG1958,North America,Antigua and Barbuda,1958,0.0,29.312,0.0,0.0,0.0,ATG
ATG1959,North America,Antigua and Barbuda,1959,0.0,29.312,0.0,0.0,0.0,ATG
ATG1960,North America,Antigua and Barbuda,1960,0.0,36.64,0.0,0.0,0.0,ATG
ATG1961,North America,Antigua and Barbuda,1961,0.0,47.632,0.0,0.0,0.0,ATG
ATG1962,North America,Antigua and Barbuda,1962,0.0,102.592,0.0,0.0,0.0,ATG
ATG1963,North America,Antigua and Barbuda,1963,0.0,84.272,0.0,0.0,0.0,ATG
ATG1964,North America,Antigua and Barbuda,1964,0.0,91.6,0.0,0.0,0.0,ATG
ATG1965,North America,Antigua and Barbuda,1965,0.0,150.224,0.0,0.0,0.0,ATG
ATG1966,North America,Antigua and Barbuda,1966,0.0,348.08,0.0,0.0,0.0,ATG
ATG1967,North America,Antigua and Barbuda,1967,0.0,564.256,0.0,0.0,0.0,ATG
ATG1968,North America,Antigua and Barbuda,1968,0.0,989.28,0.0,0.0,0.0,ATG
ATG1969,North America,Antigua and Barbuda,1969,0.0,1256.752,0.0,0.0,0.0,ATG
ATG1970,North America,Antigua and Barbuda,1970,0.0,461.664,0.0,0.0,0.0,ATG
ATG1971,North America,Antigua and Barbuda,1971,0.0,425.024,0.0,0.0,0.0,ATG
ATG1972,North America,Antigua and Barbuda,1972,0.0,373.728,0.0,0.0,0.0,ATG
ATG1973,North America,Antigua and Barbuda,1973,0.0,329.76,0.0,0.0,0.0,ATG
ATG1974,North America,Antigua and Barbuda,1974,0.0,428.688,0.0,0.0,0.0,ATG
ATG1975,North America,Antigua and Barbuda,1975,0.0,707.152,0.0,0.0,0.0,ATG
ATG1976,North America,Antigua and Barbuda,1976,0.0,403.04,0.0,0.0,0.0,ATG
ATG1977,North America,Antigua and Barbuda,1977,0.0,465.328,0.0,0.0,0.0,ATG
ATG1978,North America,Antigua and Barbuda,1978,0.0,490.976,0.0,0.0,0.0,ATG
ATG1979,North America,Antigua and Barbuda,1979,0.0,406.704,0.0,0.0,0.0,ATG
ATG1980,North America,Antigua and Barbuda,1980,0.0,142.896,0.0,0.0,0.0,ATG
ATG1981,North America,Antigua and Barbuda,1981,0.0,106.256,0.0,0.0,0.0,ATG
ATG1982,North America,Antigua and Barbuda,1982,0.0,293.12,0.0,0.0,0.0,ATG
ATG1983,North America,Antigua and Barbuda,1983,0.0,84.272,0.0,0.0,0.0,ATG
ATG1984,North America,Antigua and Barbuda,1984,0.0,146.56,0.0,0.0,0.0,ATG
ATG1985,North America,Antigua and Barbuda,1985,0.0,249.152,0.0,0.0,0.0,ATG
ATG1986,North America,Antigua and Barbuda,1986,0.0,249.152,0.0,0.0,0.0,ATG
ATG1987,North America,Antigua and Barbuda,1987,0.0,274.8,0.0,0.0,0.0,ATG
ATG1988,North America,Antigua and Barbuda,1988,0.0,285.792,0.0,0.0,0.0,ATG
ATG1989,North America,Antigua and Barbuda,1989,0.0,285.792,0.0,0.0,0.0,ATG
ATG1990,North America,Antigua and Barbuda,1990,0.0,282.128,0.0,0.0,0.0,ATG
ATG1991,North America,Antigua and Barbuda,1991,0.0,267.472,0.0,0.0,0.0,ATG
ATG1992,North America,Antigua and Barbuda,1992,0.0,263.808,0.0,0.0,0.0,ATG
ATG1993,North America,Antigua and Barbuda,1993,0.0,271.136,0.0,0.0,0.0,ATG
ATG1994,North America,Antigua and Barbuda,1994,0.0,267.472,0.0,0.0,0.0,ATG
ATG1995,North America,Antigua and Barbuda,1995,0.0,274.8,0.0,0.0,0.0,ATG
ATG1996,North America,Antigua and Barbuda,1996,0.0,293.12,0.0,0.0,0.0,ATG
ATG1997,North America,Antigua and Barbuda,1997,0.0,307.776,0.0,0.0,0.0,ATG
ATG1998,North America,Antigua and Barbuda,1998,0.0,318.768,0.0,0.0,0.0,ATG
ATG1999,North America,Antigua and Barbuda,1999,0.0,329.76,0.0,0.0,0.0,ATG
ATG2000,North America,Antigua and Barbuda,2000,0.0,344.416,0.0,0.0,0.0,ATG
ATG2001,North America,Antigua and Barbuda,2001,0.0,348.08,0.0,0.0,0.0,ATG
ATG2002,North America,Antigua and Barbuda,2002,0.0,370.064,0.0,0.0,0.0,ATG
ATG2003,North America,Antigua and Barbuda,2003,0.0,403.04,0.0,0.0,0.0,ATG
ATG2004,North America,Antigua and Barbuda,2004,0.0,421.36,0.0,0.0,0.0,ATG
ATG2005,North America,Antigua and Barbuda,2005,0.0,428.688,0.0,0.0,0.0,ATG
ATG2006,North America,Antigua and Barbuda,2006,0.0,443.344,0.0,0.0,0.0,ATG
ATG2007,North America,Antigua and Barbuda,2007,0.0,468.992,0.0,0.0,0.0,ATG
ATG2008,North America,Antigua and Barbuda,2008,0.0,479.984,0.0,0.0,0.0,ATG
ATG2009,North America,Antigua and Barbuda,2009,0.0,509.296,0.0,0.0,0.0,ATG
ATG2010,North America,Antigua and Barbuda,2010,0.0,523.952,0.0,0.0,0.0,ATG
ATG2011,North America,Antigua and Barbuda,2011,0.0,512.96,0.0,0.0,0.0,ATG
ATG2012,North America,Antigua and Barbuda,2012,0.0,523.952,0.0,0.0,0.0,ATG
ATG2013,North America,Antigua and Barbuda,2013,0.0,523.952,0.0,0.0,0.0,ATG
ATG2014,North America,Antigua and Barbuda,2014,0.0,531.28,0.0,0.0,0.0,ATG
ARG1887,South America,Argentina,1887,1084.544,0.0,0.0,0.0,,ARG
ARG1888,South America,Argentina,1888,890.352,0.0,0.0,0.0,,ARG
ARG1889,South America,Argentina,1889,1755.056,0.0,0.0,0.0,,ARG
ARG1890,South America,Argentina,1890,1370.336,0.0,0.0,0.0,,ARG
ARG1891,South America,Argentina,1891,937.984,0.0,0.0,0.0,,ARG
ARG1892,South America,Argentina,1892,1384.992,0.0,0.0,0.0,,ARG
ARG1893,South America,Argentina,1893,1553.536,0.0,0.0,0.0,,ARG
ARG1894,South America,Argentina,1894,1993.216,0.0,0.0,0.0,,ARG
ARG1895,South America,Argentina,1895,2264.352,0.0,0.0,0.0,,ARG
ARG1896,South America,Argentina,1896,2304.656,0.0,0.0,0.0,,ARG
ARG1897,South America,Argentina,1897,2081.152,0.0,0.0,0.0,,ARG
ARG1898,South America,Argentina,1898,2348.624,0.0,0.0,0.0,,ARG
ARG1899,South America,Argentina,1899,2920.208,0.0,0.0,0.0,,ARG
ARG1900,South America,Argentina,1900,2070.16,0.0,0.0,0.0,,ARG
ARG1901,South America,Argentina,1901,2491.52,0.0,0.0,0.0,,ARG
ARG1902,South America,Argentina,1902,2813.952,0.0,0.0,0.0,,ARG
ARG1903,South America,Argentina,1903,2861.584,0.0,0.0,0.0,,ARG
ARG1904,South America,Argentina,1904,3795.904,0.0,0.0,0.0,,ARG
ARG1905,South America,Argentina,1905,3982.768,0.0,0.0,0.0,,ARG
ARG1906,South America,Argentina,1906,6254.448,0.0,0.0,0.0,,ARG
ARG1907,South America,Argentina,1907,6254.448,0.0,0.0,0.0,,ARG
ARG1908,South America,Argentina,1908,7610.128,7.328,0.0,0.0,,ARG
ARG1909,South America,Argentina,1909,5928.352,10.992,0.0,0.0,,ARG
ARG1910,South America,Argentina,1910,8899.856,10.992,0.0,0.0,,ARG
ARG1911,South America,Argentina,1911,9936.768,7.328,0.0,0.0,,ARG
ARG1912,South America,Argentina,1912,9456.784,21.984,0.0,0.0,,ARG
ARG1913,South America,Argentina,1913,10083.328,58.624,0.0,0.0,,ARG
ARG1914,South America,Argentina,1914,8544.448,120.912,3.664,0.0,,ARG
ARG1915,South America,Argentina,1915,6697.792,227.168,10.992,0.0,,ARG
ARG1916,South America,Argentina,1916,4583.664,384.72,14.656,0.0,,ARG
ARG1917,South America,Argentina,1917,1663.456,542.272,25.648,0.0,,ARG
ARG1918,South America,Argentina,1918,1890.624,600.896,29.312,0.0,,ARG
ARG1919,South America,Argentina,1919,3103.408,593.568,29.312,0.0,,ARG
ARG1920,South America,Argentina,1920,5122.272,732.8,36.64,0.0,,ARG
ARG1921,South America,Argentina,1921,4565.344,926.992,47.632,0.0,,ARG
ARG1922,South America,Argentina,1922,5891.712,1348.352,62.288,0.0,,ARG
ARG1923,South America,Argentina,1923,6840.688,1524.224,76.944,0.0,,ARG
ARG1924,South America,Argentina,1924,8753.296,2077.488,128.24,0.0,,ARG
ARG1925,South America,Argentina,1925,8350.256,2722.352,164.88,0.0,,ARG
ARG1926,South America,Argentina,1926,7448.912,3513.776,293.12,0.0,,ARG
ARG1927,South America,Argentina,1927,9255.264,3854.528,260.144,0.0,,ARG
ARG1928,South America,Argentina,1928,8284.304,4041.392,296.784,117.248,,ARG
ARG1929,South America,Argentina,1929,8320.944,4176.96,458.0,175.872,,ARG
ARG1930,South America,Argentina,1930,8119.424,4004.752,454.336,190.528,,ARG
ARG1931,South America,Argentina,1931,6946.944,5067.312,564.256,267.472,,ARG
ARG1932,South America,Argentina,1932,6331.392,5752.48,769.44,249.152,,ARG
ARG1933,South America,Argentina,1933,5957.664,5983.312,1033.248,256.48,,ARG
ARG1934,South America,Argentina,1934,6580.544,6129.872,1249.424,282.128,,ARG
ARG1935,South America,Argentina,1935,6335.056,6247.12,1055.232,359.072,,ARG
ARG1936,South America,Argentina,1936,6987.248,6785.728,912.336,414.032,,ARG
ARG1937,South America,Argentina,1937,8159.728,7177.776,864.704,516.624,,ARG
ARG1938,South America,Argentina,1938,7393.952,7496.544,839.056,619.216,,ARG
ARG1939,South America,Argentina,1939,7764.016,8170.72,886.688,560.592,,ARG
ARG1940,South America,Argentina,1940,5367.76,9042.752,916.0,538.608,,ARG
ARG1941,South America,Argentina,1941,2685.712,9661.968,1014.928,582.576,,ARG
ARG1942,South America,Argentina,1942,1384.992,10405.76,1154.16,534.944,,ARG
ARG1943,South America,Argentina,1943,1549.872,10900.4,1157.824,476.32,,ARG
ARG1944,South America,Argentina,1944,1648.8,10636.592,1132.176,538.608,,ARG
ARG1945,South America,Argentina,1945,2044.512,10043.024,1040.576,542.272,,ARG
ARG1946,South America,Argentina,1946,3041.12,9130.688,967.296,567.92,,ARG
ARG1947,South America,Argentina,1947,3253.632,9588.688,996.608,677.84,,ARG
ARG1948,South America,Argentina,1948,5814.768,10193.248,765.776,622.88,,ARG
ARG1949,South America,Argentina,1949,3598.048,9914.784,1135.84,721.808,,ARG
ARG1950,South America,Argentina,1950,3561.408,25582.048,0.0,784.096,0.0,ARG
ARG1951,South America,Argentina,1951,5470.352,27304.128,1417.968,776.768,0.0,ARG
ARG1952,South America,Argentina,1952,4506.72,29286.352,1535.216,773.104,0.0,ARG
ARG1953,South America,Argentina,1953,3114.4,30008.16,1194.464,824.4,0.0,ARG
ARG1954,South America,Argentina,1954,3722.624,30979.12,1209.12,850.048,0.0,ARG
ARG1955,South America,Argentina,1955,3209.664,34199.776,1227.44,930.656,0.0,ARG
ARG1956,South America,Argentina,1956,3814.224,38156.896,1304.384,1029.584,0.0,ARG
ARG1957,South America,Argentina,1957,3359.888,41619.376,1458.272,1179.808,0.0,ARG
ARG1958,South America,Argentina,1958,3781.248,37709.888,1480.256,1231.104,0.0,ARG
ARG1959,South America,Argentina,1959,3729.952,42575.68,1472.928,1179.808,0.0,ARG
ARG1960,South America,Argentina,1960,3905.824,41190.688,2363.28,1315.376,0.0,ARG
ARG1961,South America,Argentina,1961,3539.424,42121.344,4030.4,1447.28,0.0,ARG
ARG1962,South America,Argentina,1962,2007.872,45078.192,5107.616,1458.272,0.0,ARG
ARG1963,South America,Argentina,1963,2304.656,40644.752,5829.424,1264.08,0.0,ARG
ARG1964,South America,Argentina,1964,2557.472,45210.096,6466.96,1450.944,0.0,ARG
ARG1965,South America,Argentina,1965,2601.44,47324.224,7247.392,1645.136,0.0,ARG
ARG1966,South America,Argentina,1966,2586.784,48569.984,7848.288,1736.736,2344.96,ARG
ARG1967,South America,Argentina,1967,2938.528,49771.776,8207.36,1769.712,2795.632,ARG
ARG1968,South America,Argentina,1968,2366.944,52560.08,9141.68,2081.152,2876.24,ARG
ARG1969,South America,Argentina,1969,2590.448,60573.248,9105.04,2165.424,2832.272,ARG
ARG1970,South America,Argentina,1970,3286.608,63925.808,10281.184,2363.28,2810.288,ARG
ARG1971,South America,Argentina,1971,2927.536,69319.216,11021.312,2755.328,2843.264,ARG
ARG1972,South America,Argentina,1972,2857.92,69297.232,12468.592,2715.024,2744.336,ARG
ARG1973,South America,Argentina,1973,2879.904,71209.84,14187.008,2583.12,3129.056,ARG
ARG1974,South America,Argentina,1974,3367.216,71451.664,14923.472,2685.712,3063.104,ARG
ARG1975,South America,Argentina,1975,3594.384,68912.512,15722.224,2722.352,3902.16,ARG
ARG1976,South America,Argentina,1976,3238.976,71865.696,16466.016,2846.928,5283.488,ARG
ARG1977,South America,Argentina,1977,2704.032,72704.752,16905.696,2989.824,5408.064,ARG
ARG1978,South America,Argentina,1978,3832.544,72898.944,16425.712,3147.376,6250.784,ARG
ARG1979,South America,Argentina,1979,3601.712,79072.784,18015.888,3323.248,6598.864,ARG
ARG1980,South America,Argentina,1980,2865.248,76507.984,19565.76,3554.08,6155.52,ARG
ARG1981,South America,Argentina,1981,2956.848,70059.344,20485.424,3312.256,5144.256,ARG
ARG1982,South America,Argentina,1982,2660.064,69029.76,23248.08,2802.96,5594.928,ARG
ARG1983,South America,Argentina,1983,2191.072,68674.352,26263.552,2802.96,5195.552,ARG
ARG1984,South America,Argentina,1984,2147.104,67234.4,27300.464,2601.44,7148.464,ARG
ARG1985,South America,Argentina,1985,2773.648,60437.68,28810.032,2308.32,6188.496,ARG
ARG1986,South America,Argentina,1986,3392.864,62200.064,30964.464,2766.32,4803.504,ARG
ARG1987,South America,Argentina,1987,3777.584,66453.968,36698.624,3140.048,4777.856,ARG
ARG1988,South America,Argentina,1988,4023.072,66230.464,42231.264,3015.472,5869.728,ARG
ARG1989,South America,Argentina,1989,4143.984,59752.512,44609.2,2227.712,6261.776,ARG
ARG1990,South America,Argentina,1990,3070.432,59188.256,43213.216,1799.024,4785.184,ARG
ARG1991,South America,Argentina,1991,2689.376,61232.768,47283.92,1692.768,4103.68,ARG
ARG1992,South America,Argentina,1992,2802.96,63632.688,48302.512,2517.168,3997.424,ARG
ARG1993,South America,Argentina,1993,2300.992,67150.128,40805.968,2813.952,4752.208,ARG
ARG1994,South America,Argentina,1994,3561.408,67205.088,42678.272,3129.056,5737.824,ARG
ARG1995,South America,Argentina,1995,3700.64,62833.936,53193.952,2715.024,5411.728,ARG
ARG1996,South America,Argentina,1996,3099.744,65922.688,57543.12,2550.144,5778.128,ARG
ARG1997,South America,Argentina,1997,2777.312,66868.0,61503.904,3418.512,3323.248,ARG
ARG1998,South America,Argentina,1998,2839.6,69575.696,61613.824,3532.096,2139.776,ARG
ARG1999,South America,Argentina,1999,2154.432,72012.256,67619.12,3579.728,1494.912,ARG
ARG2000,South America,Argentina,2000,1656.128,66820.368,69436.464,3048.448,1058.896,ARG
ARG2001,South America,Argentina,2001,1289.728,63662.0,64808.832,2762.656,1088.208,ARG
ARG2002,South America,Argentina,2002,1099.2,57495.488,62617.76,1949.248,1447.28,ARG
ARG2003,South America,Argentina,2003,1989.552,59356.8,69070.064,2601.44,1934.592,ARG
ARG2004,South America,Argentina,2004,2198.4,67813.312,82912.656,3118.064,1421.632,ARG
ARG2005,South America,Argentina,2005,3268.288,71799.744,81967.344,3784.912,1157.824,ARG
ARG2006,South America,Argentina,2006,3865.52,81912.384,83868.96,4448.096,1198.128,ARG
ARG2007,South America,Argentina,2007,3660.336,77951.6,87177.552,4785.184,1458.272,ARG
ARG2008,South America,Argentina,2008,3876.512,88657.808,90119.744,4836.48,1461.936,ARG
ARG2009,South America,Argentina,2009,3231.648,82381.376,87994.624,4675.264,1531.552,ARG
ARG2010,South America,Argentina,2010,3990.096,90156.384,86928.4,5195.552,1491.248,ARG
ARG2011,South America,Argentina,2011,4722.896,86921.072,92585.616,5778.128,1469.264,ARG
ARG2012,South America,Argentina,2012,4323.52,85602.032,95381.248,5338.448,1553.536,ARG
ARG2013,South America,Argentina,2013,2377.936,88764.064,90760.944,5924.688,1868.64,ARG
ARG2014,South America,Argentina,2014,5818.432,94109.84,96612.352,5682.864,1634.144,ARG
ARM1992,Asia,Armenia,1992,373.728,1773.376,3477.136,197.856,0.0,ARM
ARM1993,Asia,Armenia,1993,7.328,937.984,1505.904,98.928,0.0,ARM
ARM1994,Asia,Armenia,1994,95.264,941.648,1615.824,51.296,0.0,ARM
ARM1995,Asia,Armenia,1995,7.328,670.512,2616.096,113.584,0.0,ARM
ARM1996,Asia,Armenia,1996,14.656,366.4,2040.848,139.232,0.0,ARM
ARM1997,Asia,Armenia,1997,14.656,392.048,2678.384,146.56,0.0,ARM
ARM1998,Asia,Armenia,1998,14.656,406.704,2791.968,150.224,0.0,ARM
ARM1999,Asia,Armenia,1999,7.328,586.24,2275.344,142.896,0.0,ARM
ARM2000,Asia,Armenia,2000,0.0,787.76,2564.8,109.92,0.0,ARM
ARM2001,Asia,Armenia,2001,0.0,776.768,2612.432,150.224,0.0,ARM
ARM2002,Asia,Armenia,2002,47.632,817.072,2004.208,175.872,0.0,ARM
ARM2003,Asia,Armenia,2003,73.28,934.32,2227.712,190.528,0.0,ARM
ARM2004,Asia,Armenia,2004,0.0,919.664,2473.2,249.152,0.0,ARM
ARM2005,Asia,Armenia,2005,3.664,981.952,3063.104,300.448,0.0,ARM
ARM2006,Asia,Armenia,2006,3.664,919.664,3140.048,311.44,0.0,ARM
ARM2007,Asia,Armenia,2007,14.656,923.328,3759.264,359.072,0.0,ARM
ARM2008,Asia,Armenia,2008,18.32,1033.248,4122.0,384.72,0.0,ARM
ARM2009,Asia,Armenia,2009,0.0,952.64,3169.36,234.496,0.0,ARM
ARM2010,Asia,Armenia,2010,10.992,1007.6,2953.184,241.824,0.0,ARM
ARM2011,Asia,Armenia,2011,7.328,941.648,3755.6,208.848,0.0,ARM
ARM2012,Asia,Armenia,2012,7.328,894.016,4565.344,219.84,0.0,ARM
ARM2013,Asia,Armenia,2013,3.664,850.048,4422.448,216.176,0.0,ARM
ARM2014,Asia,Armenia,2014,0.0,857.376,4455.424,212.512,0.0,ARM
ABW1986,North America,Aruba,1986,0.0,179.536,0.0,0.0,0.0,ABW
ABW1987,North America,Aruba,1987,0.0,447.008,0.0,0.0,0.0,ABW
ABW1988,North America,Aruba,1988,0.0,611.888,0.0,0.0,0.0,ABW
ABW1989,North America,Aruba,1989,0.0,648.528,0.0,0.0,0.0,ABW
ABW1990,North America,Aruba,1990,0.0,1637.808,0.0,0.0,0.0,ABW
ABW1991,North America,Aruba,1991,0.0,1681.776,0.0,0.0,0.0,ABW
ABW1992,North America,Aruba,1992,0.0,1461.936,0.0,0.0,0.0,ABW
ABW1993,North America,Aruba,1993,0.0,1593.84,0.0,0.0,0.0,ABW
ABW1994,North America,Aruba,1994,0.0,1612.16,0.0,0.0,0.0,ABW
ABW1995,North America,Aruba,1995,0.0,1667.12,0.0,0.0,0.0,ABW
ABW1996,North America,Aruba,1996,0.0,1689.104,0.0,0.0,0.0,ABW
ABW1997,North America,Aruba,1997,0.0,1744.064,0.0,0.0,0.0,ABW
ABW1998,North America,Aruba,1998,0.0,1795.36,0.0,0.0,0.0,ABW
ABW1999,North America,Aruba,1999,0.0,1806.352,0.0,0.0,0.0,ABW
ABW2000,North America,Aruba,2000,0.0,2377.936,0.0,0.0,0.0,ABW
ABW2001,North America,Aruba,2001,0.0,2407.248,0.0,0.0,0.0,ABW
ABW2002,North America,Aruba,2002,0.0,2436.56,0.0,0.0,0.0,ABW
ABW2003,North America,Aruba,2003,0.0,2561.136,0.0,0.0,0.0,ABW
ABW2004,North America,Aruba,2004,0.0,2616.096,0.0,0.0,0.0,ABW
ABW2005,North America,Aruba,2005,0.0,2718.688,0.0,0.0,0.0,ABW
ABW2006,North America,Aruba,2006,0.0,2715.024,0.0,0.0,0.0,ABW
ABW2007,North America,Aruba,2007,0.0,2821.28,0.0,0.0,0.0,ABW
ABW2008,North America,Aruba,2008,0.0,2656.4,0.0,0.0,0.0,ABW
ABW2009,North America,Aruba,2009,0.0,2627.088,0.0,0.0,0.0,ABW
ABW2010,North America,Aruba,2010,0.0,2506.176,0.0,0.0,0.0,ABW
ABW2011,North America,Aruba,2011,0.0,2498.848,0.0,0.0,0.0,ABW
ABW2012,North America,Aruba,2012,0.0,1348.352,0.0,0.0,0.0,ABW
ABW2013,North America,Aruba,2013,0.0,861.04,0.0,0.0,0.0,ABW
ABW2014,North America,Aruba,2014,0.0,872.032,0.0,0.0,0.0,ABW
AUS1851,Oceania,Australia,1851,0.0,0.0,0.0,0.0,,AUS
AUS1852,Oceania,Australia,1852,0.0,0.0,0.0,0.0,,AUS
AUS1853,Oceania,Australia,1853,0.0,0.0,0.0,0.0,,AUS
AUS1854,Oceania,Australia,1854,0.0,0.0,0.0,0.0,,AUS
AUS1855,Oceania,Australia,1855,0.0,0.0,0.0,0.0,,AUS
AUS1856,Oceania,Australia,1856,0.0,0.0,0.0,0.0,,AUS
AUS1857,Oceania,Australia,1857,0.0,0.0,0.0,0.0,,AUS
AUS1858,Oceania,Australia,1858,0.0,0.0,0.0,0.0,,AUS
AUS1859,Oceania,Australia,1859,0.0,0.0,0.0,0.0,,AUS
AUS1860,Oceania,Australia,1860,278.464,0.0,0.0,0.0,,AUS
AUS1861,Oceania,Australia,1861,509.296,0.0,0.0,0.0,,AUS
AUS1862,Oceania,Australia,1862,355.408,0.0,0.0,0.0,,AUS
AUS1863,Oceania,Australia,1863,399.376,0.0,0.0,0.0,,AUS
AUS1864,Oceania,Australia,1864,267.472,0.0,0.0,0.0,,AUS
AUS1865,Oceania,Australia,1865,421.36,0.0,0.0,0.0,,AUS
AUS1866,Oceania,Australia,1866,696.16,0.0,0.0,0.0,,AUS
AUS1867,Oceania,Australia,1867,894.016,0.0,0.0,0.0,,AUS
AUS1868,Oceania,Australia,1868,732.8,0.0,0.0,0.0,,AUS
AUS1869,Oceania,Australia,1869,641.2,0.0,0.0,0.0,,AUS
AUS1870,Oceania,Australia,1870,600.896,0.0,0.0,0.0,,AUS
AUS1871,Oceania,Australia,1871,692.496,0.0,0.0,0.0,,AUS
AUS1872,Oceania,Australia,1872,707.152,0.0,0.0,0.0,,AUS
AUS1873,Oceania,Australia,1873,868.368,0.0,0.0,0.0,,AUS
AUS1874,Oceania,Australia,1874,890.352,0.0,0.0,0.0,,AUS
AUS1875,Oceania,Australia,1875,828.064,0.0,0.0,0.0,,AUS
AUS1876,Oceania,Australia,1876,930.656,0.0,0.0,0.0,,AUS
AUS1877,Oceania,Australia,1877,1066.224,0.0,0.0,0.0,,AUS
AUS1878,Oceania,Australia,1878,967.296,0.0,0.0,0.0,,AUS
AUS1879,Oceania,Australia,1879,1454.608,0.0,0.0,0.0,,AUS
AUS1880,Oceania,Australia,1880,2205.728,0.0,0.0,0.0,,AUS
AUS1881,Oceania,Australia,1881,1766.048,0.0,0.0,0.0,,AUS
AUS1882,Oceania,Australia,1882,2011.536,0.0,0.0,0.0,,AUS
AUS1883,Oceania,Australia,1883,2425.568,0.0,0.0,0.0,,AUS
AUS1884,Oceania,Australia,1884,2572.128,0.0,0.0,0.0,,AUS
AUS1885,Oceania,Australia,1885,2905.552,0.0,0.0,0.0,,AUS
AUS1886,Oceania,Australia,1886,2887.232,0.0,0.0,0.0,,AUS
AUS1887,Oceania,Australia,1887,3033.792,0.0,0.0,0.0,,AUS
AUS1888,Oceania,Australia,1888,3528.432,0.0,0.0,0.0,,AUS
AUS1889,Oceania,Australia,1889,3425.84,0.0,0.0,0.0,,AUS
AUS1890,Oceania,Australia,1890,3546.752,0.0,0.0,0.0,,AUS
AUS1891,Oceania,Australia,1891,4008.416,0.0,0.0,0.0,,AUS
AUS1892,Oceania,Australia,1892,4151.312,0.0,0.0,0.0,,AUS
AUS1893,Oceania,Australia,1893,3964.448,0.0,0.0,0.0,,AUS
AUS1894,Oceania,Australia,1894,4360.16,0.0,0.0,0.0,,AUS
AUS1895,Oceania,Australia,1895,4590.992,0.0,0.0,0.0,,AUS
AUS1896,Oceania,Australia,1896,4503.056,0.0,0.0,0.0,,AUS
